Godina;Saziv;Od;Do;Stranka;Osoba;Prezime i ime;Ukupno;Dnevnica;Auto;Cestarina;Avion;Javni;Hotel;Stanarina;Režije;Odv.život;Služ.stan;Ostalo
2016;VIII;28.12.2015;08.07.2016;HDZ;86;MILINOVIĆ DARKO;8.880,64;;;;;;;;;6.580,64;2.300,00;
2016;VIII;28.12.2015;08.07.2016;HDZ;87;MILOŠEVIĆ DOMAGOJ IVAN;34.055,11;3.779,95;;;19.731,80;;10.246,34;;;;;297,02
2016;VIII;28.12.2015;08.07.2016;SDP;88;MILJENIĆ ORSAT;9.795,50;1.058,40;;;4.984,50;;2.494,80;;;;;1.257,80
2016;VIII;28.12.2015;08.07.2016;PH;89;MIŠIĆ IVICA;28.261,00;;24.200,00;4.061,00;;;;;;;;
2016;VIII;31.01.2016;08.07.2016;HNS;90;MRAK-TARITAŠ ANKA;907,20;907,20;;;;;;;;;;
2016;VIII;28.12.2015;30.01.2016;HNS;90.a;SAMOBOREC MELITA;2.688,00;;2.688,00;;;;;;;;;
2016;VIII;31.01.2016;08.07.2016;SDP;91;MRSIĆ MIRANDO;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;30.01.2016;SDP;91.a;LAZIĆ SVJETLANA;1.560,00;;1.560,00;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HDZ;92;MURGANIĆ NADA;3.327,00;;;;;3.327,00;;;;;;
2016;VIII;31.01.2016;08.07.2016;SDP;93;OPAČIĆ MILANKA;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;30.01.2016;SDP;93.a;ĐUJIĆ SAŠA;7.986,29;;3.120,00;515,00;;;;2.754,52;500,00;1.096,77;;
2016;VIII;28.12.2015;08.07.2016;SDP;94;OSTOJIĆ RAJKO;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;95;OSTOJIĆ RANKO;23.777,29;;;;;;;15.980,52;2.280,64;5.516,13;;
2016;VIII;28.12.2015;08.07.2016;SDP;96;PARIĆ DARKO;101.703,42;4.481,99;38.640,00;7.758,00;10.770,00;;15.973,86;16.650,36;330,88;5.903,22;;1.195,11
2016;VIII;28.12.2015;08.07.2016;Hrvatski laburisti;97;PECNIK JAROSLAV;51.947,23;;22.400,00;4.060,00;;;587,00;16.650,36;1.669,23;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;SDP;98;PENIĆ DAVOR;91.444,42;;48.550,00;7.405,00;4.174,00;3.113,00;5.390,00;15.310,68;1.372,71;6.129,03;;
2016;VIII;28.12.2015;08.07.2016;BM 365;99;PERKOVIĆ SANDRA;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HRID;100;PETRIJEVČANIN VUKSANOVIĆ IRENA;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;NLSP;101;PETRINA STIPE;14.020,64;;7.440,00;;;;;;;6.580,64;;
2016;VIII;23.01.2016;08.07.2016;HDZ;102;PINTARIĆ STJEPAN;42.163,84;;16.560,00;2.435,00;;;;16.650,36;744,29;5.774,19;;
2016;VIII;28.12.2015;22.01.2016;HDZ;102.a;FAZEKAŠ IGOR;4.924,44;;2.248,00;87,00;;;587,00;1.163,73;;838,71;;
2016;VIII;28.12.2015;08.07.2016;Most;103;PODOLNJAK ROBERT;8.284,52;377,89;1.968,00;270,00;;;;5.550,12;118,51;;;
2016;VIII;28.12.2015;08.07.2016;HRID;104;PRGOMET DRAGO;0,00;;;;;;;;;;;
2016;VIII;04.06.2016;08.07.2016;SDP;105;PROS DRAŽEN;952,00;;952,00;;;;;;;;;
2016;VIII;28.12.2015;03.06.2016;SDP;105.a;LEKO JOSIP;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HNS;106;PUH MARIJA;12.400,00;;12.400,00;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDSS;107;PUPOVAC MILORAD;536,90;536,90;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HNS;108;PUSIĆ VESNA;12.350,21;707,68;;;8.975,00;;2.136,53;;;;;531,00
2016;VIII;28.12.2015;08.07.2016;HDZ;109;PUTICA SANJA;74.380,70;1.102,92;14.212,00;1.062,00;28.085,00;;9.109,53;13.338,19;1.006,01;6.465,05;;
2016;VIII;28.12.2015;08.07.2016;HDZ;110;RADIĆ IVAN;51.542,30;;22.400,00;4.524,00;;;;18.037,66;;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;NZ;111;RADIN FURIO;6.580,64;;;;;;;;;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;NZ;112;RAŠKOVIĆ MIRKO;18.046,76;;;;;;8.619,00;;;6.580,64;2.847,12;
2016;VIII;28.12.2015;08.07.2016;HDZ;113;REINER ŽELJKO;25.189,52;1.891,06;;;9.504,50;;7.243,82;;;;;6.550,14
2016;VIII;28.12.2015;08.07.2016;HDZ;114;RIMAC JOSIPA;26.705,00;;25.200,00;1.505,00;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;115;RONKO ZDRAVKO;43.864,24;;13.680,00;2.130,00;;;;19.281,64;2.191,96;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;NZ;116;RUSAK GORDANA;2.734,64;825,00;;;1.530,00;;379,64;;;;;
2016;VIII;28.12.2015;08.07.2016;HDSSB;117;SALAPIĆ JOSIP;53.756,77;;21.280,00;4.172,00;;;;19.425,42;2.298,71;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;HDZ;118;SANADER ANTE;70.671,09;;35.200,00;6.342,00;;;772,88;19.425,42;2.350,15;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;SDP;119;SAUCHA TOMISLAV;564,34;;;;;;564,34;;;;;
2016;VIII;28.12.2015;08.07.2016;Živi zid;120;SINČIĆ IVAN;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;Most;121;SLADOLJEV MARKO;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;122;SOBOL GORDANA;5.953,25;537,25;;;4.188,00;;1.228,00;;;;;
2016;VIII;28.12.2015;08.07.2016;IDS;123;SPONZA GIOVANNI;26.921,76;;;;;;587,00;18.172,17;2.033,56;6.129,03;;
2016;VIII;28.12.2015;08.07.2016;SDP;124;STAZIĆ NENAD;35.079,03;3.234,19;;;20.650,00;;10.831,64;;;;;363,20
2016;VIII;28.12.2015;08.07.2016;Most;125;STRENJA-LINIĆ INES;48.249,64;;18.900,00;3.060,00;;;1.174,00;17.814,09;1.172,52;6.129,03;;
2016;VIII;28.12.2015;08.07.2016;HDZ;126;STRIČAK ANĐELKO;2.670,00;;720,00;108,00;;1.842,00;;;;;;
2016;VIII;28.12.2015;08.07.2016;Most;127;ŠIMIĆ MIROSLAV;51.529,12;;22.400,00;4.345,00;;;;18.087,89;567,20;6.129,03;;
2016;VIII;28.12.2015;08.07.2016;HDZ;128;ŠIPIĆ IVAN;40.311,60;;12.390,00;2.220,00;;;1.761,00;16.554,67;805,29;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;HDZ;129;ŠKORIĆ PETAR;53.067,20;;20.160,00;2.076,00;6.530,00;;;18.172,17;;6.129,03;;
2016;VIII;28.12.2015;08.07.2016;BUZ;130;ŠPIKA MILIVOJ;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HDZ;131;ŠUKER IVAN;5.766,40;991,80;;;3.337,00;;1.437,60;;;;;
2016;VIII;28.12.2015;08.07.2016;HSP AS;132;TEPEŠ IVAN;26.843,16;1.940,85;;;12.858,00;;4.685,60;;;;;7.358,71
2016;VIII;28.12.2015;08.07.2016;NZ;133;TIRELI NANSI;54.492,06;75,00;24.000,00;2.911,00;;;;19.425,42;1.500,00;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;SDP;134;TOMIĆ DAMIR;55.778,06;150,00;22.080,00;4.242,00;3.400,00;;;19.425,42;;6.480,64;;
2016;VIII;28.12.2015;08.07.2016;HDZ;135;TOTGERGELI MIRO;15.000,00;;15.000,00;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HDZ;136;TUĐMAN MIROSLAV;25.421,28;4.515,59;;;6.180,00;;13.370,22;;;;;1.355,47
2016;VIII;28.12.2015;08.07.2016;HNS;137;TURINA - ĐURIĆ NADA;50.634,93;2.118,19;14.560,00;2.271,90;;;3.162,73;19.425,42;2.204,94;6.347,31;;544,44
2016;VIII;28.12.2015;08.07.2016;HDZ;138;TUŠEK ŽARKO;15.105,10;1.073,10;14.032,00;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;139;VARGA SINIŠA;0,00;;;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;140;VASIĆ ZORAN;16.712,20;907,20;11.860,00;;3.945,00;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HDZ;141;VIDAKOVIĆ ANTUN;19.782,97;150,00;11.472,00;1.597,00;;;;;;6.563,97;;
2016;VIII;04.06.2016;08.07.2016;SDP;142;VIDOVIĆ FRANKO;21.284,03;;8.960,00;1.470,00;;;;8.140,18;232,14;2.481,71;;
2016;VIII;28.12.2015;03.06.2016;SDP;142.a;ANTIČEVIĆ-MARINOVIĆ INGRID;62.395,23;3.717,35;20.880,00;4.067,00;4.571,00;;8.114,92;14.060,30;1.000,00;4.964,51;;1.020,15
2016;VIII;06.02.2016;08.07.2016;HSS;143;VLAOVIĆ DAVOR;32.106,47;;9.880,00;1.596,00;;;;15.023,60;293,19;5.313,68;;
2016;VIII;28.12.2015;05.02.2016;HDZ;143.a;MILIČEVIĆ DAVOR;10.438,83;;5.000,00;856,00;;;;3.229,44;51,95;1.301,44;;
2016;VIII;28.12.2015;08.07.2016;SDP;144;VRBAT GRGIĆ TANJA;49.415,57;;21.600,00;150,00;;;;19.281,64;1.803,29;6.580,64;;
2016;VIII;31.01.2016;08.07.2016;HNS;145;VRDOLJAK IVAN;11.100,24;;;;;;;11.100,24;;;;
2016;VIII;31.01.2016;08.07.2016;HNS;145.a;ČURAJ STJEPAN;1.823,00;;1.120,00;116,00;;;587,00;;;;;
2016;VIII;28.12.2015;30.01.2016;SDP;145.b;ŽIVKO MARIJANA;1.240,00;;1.240,00;;;;;;;;;
2016;VIII;28.12.2015;08.07.2016;HDZ;146;VUKELIĆ LUCIAN;47.167,93;302,20;13.600,00;2.669,00;7.277,00;;;17.545,54;;5.774,19;;
2016;VIII;28.12.2015;08.07.2016;HDZ;146.a;BUTKOVIĆ OLEG;587,00;;;;;;587,00;;;;;
2016;VIII;28.12.2015;08.07.2016;Most;147;VUKOVAC RUŽICA;43.430,10;;18.000,00;2.067,00;;;;17.180,92;407,99;5.774,19;;
2016;VIII;28.12.2015;08.07.2016;SDP;148;ZGREBEC DRAGICA;27.988,33;;;;;;;19.425,42;1.982,27;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;SDP;149;ZMAJLOVIĆ MIHAEL;22.026,20;2.305,43;;;15.449,00;;4.153,49;;;;;118,28
2016;VIII;28.12.2015;08.07.2016;SDP;149.a;RAJŠEL KRISTIJAN;4.988,00;;2.720,00;;;;2.268,00;;;;;
2016;VIII;28.12.2015;08.07.2016;SDP;150;ŽAGAR TOMISLAV;44.389,78;;16.984,00;;;;;19.237,12;1.588,02;6.580,64;;
2016;VIII;28.12.2015;08.07.2016;HDZ;151;ŽULJ LEON;43.447,88;;18.496,00;3.199,00;;;1.014,00;15.425,20;;5.313,68;;
2015;VII;01.01.2015;28.12.2015;SDP;1;ANTIČEVIĆ-MARINOVIĆ INGRID;174.581,42;10.656,96;41.760,00;8.033,00;38.471,00;0,00;27.972,17;33.300,72;2.825,39;9.258,06;;2.304,12
2015;VII;01.01.2015;28.12.2015;HDZ;2;BABIĆ ANTE;142.164,43;10.259,46;43.200,00;6.642,00;18.986,00;761,31;13.924,94;33.146,16;5.717,35;9.346,76;;180,45
2015;VII;01.01.2015;28.12.2015;SDP;3;BABIĆ VEDRAN;62.664,50;;15.120,00;899,00;;;;33.300,72;3.344,78;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;4;BAČIĆ BRANKO;89.094,00;;65.348,00;11.211,00;;2.535,00;;;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;Novi val;5;BALOEVIĆ JAKŠA;96.634,30;;38.640,00;7.917,00;;;;33.300,72;6.776,58;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;6;BANIĆ MARTINA;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;Reformisti;7;BARANOVIĆ PETAR;97.523,76;;40.600,00;7.950,00;;;;33.300,72;5.673,04;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HNS;8;BATINIĆ MILORAD;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HGS;9;BEČIĆ NEVENKA;64.386,94;;1.456,00;;19.005,00;;;33.054,24;871,70;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;10;BERNARDIĆ DAVOR;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HNS;11;BEUS RICHEMBERG GORAN;26.221,13;4.236,40;1.590,00;331,59;10.676,00;360,75;8.795,89;;;;;230,50
2015;VII;01.01.2015;28.12.2015;HNS;12;BILEK VLADIMIR;67.275,68;4.046,00;17.626,00;1.544,25;;;1.372,50;33.300,72;;9.370,96;;15,25
2015;VII;01.01.2015;28.12.2015;SDP;13;BILIĆ DUBRAVKO;60.885,04;;9.936,00;721,00;;;;37.500,00;2.728,04;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HNS;14;BLAŽEKOVIĆ BORIS;191.430,00;26.662,48;3.850,00;473,95;68.284,00;1.416,60;85.147,16;;;;;5.595,81
2015;VII;01.01.2015;28.12.2015;IDS;15;BOLJUNČIĆ VALTER;112.361,75;1.575,00;43.926,00;10.046,00;;316,00;8.687,90;33.300,72;4.611,41;9.738,72;;160,00
2015;VII;01.01.2015;28.12.2015;HDZ;16;BORIĆ JOSIP;79.636,19;;24.428,00;3.190,00;;2.422,00;;33.300,72;6.295,47;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;17;BOŽINOVIĆ DAVOR;123.987,88;20.641,85;1.664,00;348,00;64.159,50;;34.360,99;;;;;2.813,54
2015;VII;01.01.2015;28.12.2015;HDSSB;18;BUBALO KREŠIMIR;80.756,22;;30.240,00;6.298,00;;;;30.525,66;3.692,56;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDSSB;19;BURIĆ DINKO;67.149,35;;20.400,00;3.769,00;;;;30.383,98;2.596,37;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDSS;20;CRNOGORAC DRAGAN;73.540,99;225,00;21.520,00;5.785,00;;;;30.525,66;4.644,72;9.822,58;;1.018,03
2015;VII;01.01.2015;28.12.2015;HSU;21;CVJETOVIĆ LJILJANA;64.263,17;;16.000,00;3.500,00;;;;30.525,66;4.237,51;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;22;ČAVLOVIĆ SMILJANEC NADA;37.643,04;;16.740,00;;;;;;5.106,44;10.000,00;5.796,60;
2015;VII;01.01.2015;28.12.2015;HDSSB;23;ČEŠEK IGOR;62.143,18;75,00;17.996,00;1.305,00;;;;30.187,96;2.613,21;9.966,01;;
2015;VII;01.01.2015;28.12.2015;HDZ;24;ČULJAK TOMISLAV;43.300,72;;;;;;;33.300,72;;10.000,00;;
2015;VII;01.01.2015;15.07.2015;NZ;25;DALIĆ MARTINA;58.215,98;9.179,29;1.330,00;76,54;11.954,50;100,80;32.653,64;;;;;2.921,21
2015;VII;15.07.2015;28.12.2015;HDZ;25.a;PLAZONIĆ ŽELJKO;4.754,00;;3.984,00;770,00;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;26;DAMJANAC ADA;50.788,30;;32,00;;;4.963,90;;30.383,98;5.408,42;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;27;DENONA LUKA;83.413,04;3.685,40;20.300,00;70,00;8.626,75;;7.509,13;30.525,66;2.877,40;9.693,70;;125,00
2015;VII;01.01.2015;28.12.2015;SDP;28;DRAGOVAN IGOR;4.577,52;1.310,33;;;;;2.427,79;;;;;839,40
2015;VII;01.01.2015;28.12.2015;HDSSB;29;DRMIĆ IVAN;72.505,23;;22.000,00;3.933,00;;124,00;;30.243,73;6.204,50;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;30;ĐAKIĆ JOSIP;64.998,10;460,05;15.500,00;;;;;33.300,72;5.802,92;9.934,41;;
2015;VII;01.01.2015;28.12.2015;SDP;31;ĐUJIĆ SAŠA;73.523,14;;20.280,00;3.444,00;37,50;;;33.054,24;6.707,40;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;32;ĐURĐEVIĆ ŠIMO;76.401,26;;22.620,00;4.397,00;;;;33.300,72;6.083,54;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDSSB;33;ĐUROVIĆ DRAŽEN;59.794,68;2.740,44;20.960,00;3.123,00;15.387,50;;7.752,52;;;9.629,02;;202,20
2015;VII;01.01.2015;28.12.2015;HDZ;34;FILIPOVIĆ ILIJA;768,10;768,10;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;35;FLEGO GVOZDEN SREĆKO;121.390,30;23.569,83;;;41.439,15;383,02;48.103,17;;;;;7.895,13
2015;VII;01.01.2015;28.12.2015;HNS;36;GJURKOVIĆ SRĐAN;104.941,54;1.084,30;36.960,00;7.555,00;7.639,50;;2.478,40;33.054,24;6.241,53;9.928,57;;
2015;VII;01.01.2015;28.12.2015;HDZ;37;GLAVAK SUNČANA;59.765,44;;12.460,00;1.976,00;;;;33.300,72;2.028,72;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HNS;38;GLAVINA DRAGUTIN;60.331,98;;11.340,00;1.870,00;;;;33.300,72;3.821,26;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;39;GRBIN PEĐA;81.112,53;1.148,43;18.360,00;4.059,00;4.224,00;;3.661,31;33.300,72;6.385,35;9.903,22;;70,50
2015;VII;01.01.2015;28.12.2015;HDSSB;40;GRUBIŠIĆ BORO;69.546,08;;22.220,00;4.478,00;;;;30.525,66;2.322,42;10.000,00;;
2015;VII;01.01.2015;28.12.2015;NZ;41;GRUBIŠIĆ IVAN;66.157,00;;25.600,00;4.676,00;2.760,00;;;23.121,00;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;42;HABEK MARIO;60.445,01;;8.852,00;1.123,00;2.893,00;;;33.300,72;4.276,29;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;43;HAJDUKOVIĆ DOMAGOJ;99.682,19;4.828,08;31.020,00;5.381,00;5.401,00;;5.516,44;33.300,72;4.501,08;9.733,87;;
2015;VII;01.01.2015;28.12.2015;BDSH;44;HODŽIĆ NEDŽAD;66.338,98;;19.040,00;3.920,00;;;;30.299,72;3.079,26;10.000,00;;
2015;VII;01.01.2015;28.12.2015;ORaH;45;HOLY MIRELA;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDSS;46;HORVAT MILE;67.485,61;225,00;38.400,00;6.429,00;;;;;;9.951,61;12.480,00;
2015;VII;01.01.2015;28.12.2015;HSU;47;HRELJA SILVANO;103.830,24;2.969,79;32.400,00;7.253,00;6.830,00;;4.410,72;33.285,29;6.802,88;9.708,52;;170,04
2015;VII;01.01.2015;28.12.2015;HSS;48;HRG BRANKO;18.160,00;;18.160,00;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HSU;49;ILIĆ MARIJA;86.096,56;;31.200,00;6.133,00;;129,80;;33.300,72;5.333,04;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;50;IVČEVIĆ TONKA;80.505,56;75,00;1.656,00;;31.847,50;2.648,00;;30.525,66;3.771,26;9.982,14;;
2015;VII;01.01.2015;28.12.2015;HDZ;51;IVIĆ TOMISLAV;104.668,89;3.297,35;32.480,00;6.728,00;12.497,00;;6.639,53;33.054,24;;9.770,97;;201,80
2015;VII;01.01.2015;28.12.2015;HDZ;52;JANDROKOVIĆ GORDAN;31.723,21;6.982,85;3.720,00;273,60;5.369,00;;14.667,28;;;;;710,48
2015;VII;01.01.2015;28.12.2015;SDP;53;JELAŠ NADICA;56.274,32;;10.800,00;1.431,00;;;;30.325,56;3.717,76;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;54;JELEČEVIĆ PERICA;79.455,24;;28.000,00;5.272,00;;;;33.300,72;2.882,52;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;55;JELUŠIĆ IVO;39.960,36;3.838,16;;;34.546,00;;1.504,80;;;;;71,40
2015;VII;01.01.2015;28.12.2015;SDP;56;JERKOVIĆ ROMANA;184.343,13;13.370,24;20.612,00;4.068,47;47.454,00;272,46;51.492,06;30.525,66;5.816,31;9.109,67;;1.622,26
2015;VII;01.01.2015;18.09.2015;HDZ;57;JEROLIMOV ANTE;44.632,54;;9.600,00;1.645,00;;812,00;;24.975,54;;7.600,00;;
2015;VII;18.09.2015;28.12.2015;HDZ;57.a;RIMAC JOSIPA;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;58;JOVANOVIĆ ŽELJKO;39.627,57;225,00;20.100,00;4.280,00;;;;;;9.951,07;5.071,50;
2015;VII;01.01.2015;28.12.2015;NZ;59;JUHAS ŠANDOR;82.826,38;;32.240,00;4.616,00;;;;33.115,56;2.854,82;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;60;JURIČEV-MARTINČEV BRANKA;10.000,00;;;;;;;;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;61;JURJEVIĆ MARIN;155.546,57;6.717,26;52.880,00;10.583,00;24.750,00;;10.887,98;33.300,72;6.497,93;9.709,68;;220,00
2015;VII;01.01.2015;28.12.2015;HDZ;62;JURKOVIĆ MILAN;65.011,44;;15.272,00;2.898,00;;;;30.299,72;6.541,72;10.000,00;;
2015;VII;01.01.2015;28.12.2015;ID;63;KAJIN DAMIR;82.711,61;;25.720,00;5.654,00;;;;33.300,72;8.036,89;10.000,00;;
2015;VII;01.01.2015;28.12.2015;NZ;64;KAJTAZI VELJKO;14.032,98;4.165,80;3.022,00;304,96;5.586,00;;;;;;;954,22
2015;VII;01.01.2015;28.12.2015;HDZ;65;KARAMARKO TOMISLAV;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HGS;66;KERUM ŽELJKO;0,00;;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HDZ;67;KLARIĆ TOMISLAV;61.476,40;;14.400,00;2.209,00;;;;33.115,56;1.751,84;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;68;KLARIN IVAN;89.479,06;;35.000,00;5.820,00;;;0,00;32.942,65;5.716,41;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HNS;69;KOLMAN IGOR;113.473,06;22.341,89;22.200,00;2.251,58;25.511,00;593,51;37.046,62;;;;;3.528,46
2015;VII;01.01.2015;28.12.2015;SDP;70;KOMPARIĆ DEVČIĆ ANA;70.220,58;;18.900,00;3.780,00;;;;33.300,72;4.239,86;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HNS;71;KONIG SONJA;9.074,42;999,20;;;5.930,00;;2.071,92;;;;;73,30
2015;VII;01.01.2015;28.12.2015;NZ;72;KOSOR JADRANKA;0,00;;;;;;;;;;;
2015;VII;01.01.2015; 06.03.2015;SDP;73;FABIJANČIĆ KRIŽANIĆ VESNA;0,00;;;;;;;;;;;
2015;VII; 06.03.2015;28.12.2015;SDP;73.a;KOVAČIĆ BORISLAV;281,08;281,08;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;Naprijed Hrvatska!;74;KREGAR JOSIP;11.154,27;3.280,21;;;5.655,00;304,36;1.333,50;;;;;581,20
2015;VII;01.01.2015;28.12.2015;HDZ;75;KULUŠIĆ ANTE;91.505,99;;35.000,00;6.851,00;;;;33.115,56;6.539,43;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;76;KUTIJA BRANKO;84.652,00;;31.912,00;6.507,00;;;;30.525,66;5.707,34;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;77;LEAKOVIĆ KAROLINA;189,88;189,88;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;78;LEDINSKI DARKO;21.300,00;;21.300,00;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;79;LEKO JOSIP;287.911,48;18.228,86;;;80.011,00;;32.576,63;;;;;157.094,99
2015;VII;01.01.2015;28.12.2015;Hrvatski laburisti - Stranka rada;80;LESAR DRAGUTIN;47.714,12;;;;;4.563,00;;30.215,79;2.935,33;10.000,00;;
2015;VII;01.01.2015;28.12.2015;NZ;81;LINIĆ SLAVKO;45.909,40;;19.600,00;1.888,00;;;;;621,40;10.000,00;13.800,00;
2015;VII;01.01.2015;28.12.2015;NZ;82;LOVRIĆ MERZEL MARINA;15.280,00;;5.280,00;;;;;;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;83;LUCIĆ FRANJO;73.728,14;;22.616,00;3.761,00;;;;33.146,16;3.949,98;10.000,00;;255,00
2015;VII;01.01.2015;28.12.2015;SDP;84;LUČIN ŠIME;42.147,00;;27.360,00;4.787,00;;;;;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;85;LUGARIĆ MARIJA;65.945,15;8.421,16;;;38.795,50;;18.225,47;;;;;503,02
2015;VII;01.01.2015;28.12.2015;HNS;86;MANDIĆ IVICA;80.085,63;;26.880,00;5.377,00;;;;33.300,72;4.527,91;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;87;MARASOVIĆ DUJOMIR;50.676,00;;42.000,00;8.676,00;;;;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;88;MARELIĆ MLADEN;114.194,72;;54.600,00;9.251,00;;1.722,00;;33.300,72;5.321,00;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;89;MARIĆ GORAN;4.927,67;342,67;3.980,00;605,00;;;;;;;;
2015;VII;01.01.2015;28.12.2015;Reformisti;90;MARTINČEVIĆ NATALIJA;61.307,53;;10.668,00;776,00;;;;33.300,72;6.562,81;10.000,00;;
2015;VII;01.01.2015;28.12.2015;SDP;91;MATELJAN DAMIR;74.733,27;1.079,40;9.920,00;466,00;10.302,00;;4.967,86;33.054,24;4.084,05;9.903,22;;956,50
2015;VII;01.01.2015;28.12.2015;HDZ;92;MATUŠIĆ FRANO;173.366,38;20.160,58;84.480,00;14.796,41;10.072,43;231,69;40.107,10;;;;;3.518,17
2015;VII;01.01.2015;28.12.2015;HDZ;93;MESIĆ JASEN;5.699,03;5.347,24;;;;;;;;;;351,79
2015;VII;01.01.2015;28.12.2015;HDZ;94;MILAS ZVONKO;620,40;620,40;;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HDZ;95;MILIČEVIĆ DAVOR;89.634,75;;34.232,00;7.514,00;;;;33.054,24;4.834,51;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;96;MILINKOVIĆ STJEPAN;25.378,00;;15.120,00;258,00;;;;;;10.000,00;;
2015;VII;01.01.2015;28.12.2015;HDZ;97;MILINOVIĆ DARKO;24.892,00;;;;;;;;1.092,00;10.000,00;13.800,00;
2015;VII;01.01.2015;28.12.2015;HDZ;98;MILOŠEVIĆ DOMAGOJ IVAN;7.319,22;618,48;;;4.768,00;;1.932,74;;;;;
2015;VII;01.01.2015;28.12.2015;SDP;99;MIRKOVIĆ ŽELJKO;21.584,00;;21.584,00;;;;;;;;;
2015;VII;01.01.2015;28.12.2015;HDZ;100;MLAKAR DAVORIN;0,00;;;;;;;;;;;
